,Company Name,State,Rating,Date,Time,Url,pizza_name_yn,name_length,basketball_season_yn,football_season_yn,baseball_season_yn,season,Days_Since,Last_Score,Three_Day_Avg,Ten_Day_Avg,num_yelp_reviews,yelp_rating,yelp_est_price,Zip
700,IPizzaNY,NY,2.1,2017-05-04,2:00,https://onebite.app/restaurant/ipizzany-new-york-ny-e59814ae/review/1a566e1b-83fc-44d6-b73d-ea29b9bba1be,1,8,1,0,1,spring,1.0,7.1,5.433333333333334,5.17,64.0,3.0,1.0, 10019
701,Uncle Mario's Brick Oven Pizza,NY,7.1,2017-05-03,2:00,https://onebite.app/restaurant/uncle-marios-brick-oven-pizza-new-york-ny-21b004a1/review/ecf022ed-8b70-49a1-ba2c-1d7f2c3c56a1,1,30,1,0,1,spring,1.0,5.9,5.766666666666666,4.47,482.0,3.0,2.0, 10019
702,Pranzo Pizza & Pasta,NY,5.9,2017-05-02,2:00,https://onebite.app/restaurant/pranzo-pizza-and-pasta-new-york-ny-f2862b05/review/5be73ea6-23b9-44d7-bfde-c0e5b142ec27,1,20,1,0,1,spring,1.0,3.3,6.366666666666666,4.7,107.0,4.0,1.0, 10004
703,The Grotto Pizzeria & Ristorante,NY,3.3,2017-05-01,2:00,https://onebite.app/restaurant/the-grotto-pizzeria-and-ristorante-new-york-ny-98928e5d/review/b95f9666-634b-45d5-a329-e977c95a9e5c,0,32,1,0,1,spring,3.0,8.1,6.933333333333334,5.08,142.0,4.0,1.0, 10004
704,Neapolitan Express,NY,8.1,2017-04-28,2:00,https://onebite.app/restaurant/neapolitan-express-new-york-ny-e7002ffc/review/ee54f031-0f99-4f07-ba66-a5d08a0d531c,0,18,1,0,1,spring,1.0,7.7,6.366666666666667,4.86,195.0,3.5,2.0, 10005
705,Phil's Pizza,NY,7.7,2017-04-27,2:00,https://onebite.app/restaurant/phils-pizza-new-york-ny-825e3a9b/review/3ef5c093-89d1-4b5e-9053-9f02ff229112,1,12,1,0,1,spring,1.0,5.0,4.633333333333334,4.83,42.0,4.0,1.0, 10014
706,Snacks,NV,5.0,2017-04-26,3:00,https://onebite.app/restaurant/snacks-las-vegas-nv-ef475fa5/review/39ea17ca-508c-4b0d-9589-57db23e7b286,0,6,1,0,1,spring,0.0,6.4,3.266666666666667,4.5,121.0,3.0,2.0, 89109
707,Georgio Pizzeria,NY,6.4,2017-04-26,2:00,https://onebite.app/restaurant/georgio-pizzeria-new-york-ny-12d6f551/review/db1ef41a-2751-4667-bed5-0ed97394b1ed,0,16,1,0,1,spring,1.0,2.5,2.733333333333333,4.67,115.0,3.0,1.0, 10004
708,Da Vinci Pizza,NY,2.5,2017-04-25,2:00,https://onebite.app/restaurant/da-vinci-pizza-new-york-ny-a6d2284f/review/24ac4161-0dd2-4dcf-bd97-898acb860a5e,1,14,1,0,1,spring,1.0,0.9,1.9333333333333333,4.790000000000001,42.0,3.0,2.0, 10041
709,Pizza Gaga,NY,0.9,2017-04-24,2:00,https://onebite.app/restaurant/pizza-gaga-new-york-ny-26465057/review/6a7855c8-e942-44b5-9326-b9c3cd675fda,1,10,1,0,1,spring,3.0,4.8,4.366666666666666,4.7,62.0,3.5,1.0, 10011
710,Adrienne's Pizzabar,NY,4.8,2017-04-21,2:00,https://onebite.app/restaurant/adriennes-pizzabar-new-york-ny-4c842492/review/27a2cdf5-228f-4377-8476-8b3e825e1c84,1,19,1,0,1,spring,1.0,0.1,5.133333333333333,4.88,1653.0,4.0,2.0, 10004
711,Open Market,NY,0.1,2017-04-20,2:00,https://onebite.app/restaurant/open-market-new-york-ny-b8f4a787/review/34a2e3d6-ac2e-4b5b-9112-8fa0b1a00403,0,11,1,0,1,spring,1.0,8.2,7.066666666666666,5.680000000000001,62.0,3.0,2.0, 10005
712,Santarpio's Pizza,MA,8.2,2017-04-19,2:00,https://onebite.app/restaurant/santarpios-pizza-boston-ma-15b74948/review/c412c9c9-0148-4f9a-8244-fc9cfe80ad18,1,17,1,0,1,spring,1.0,7.1,6.8,5.28,1250.0,4.0,2.0, 02128
713,Cucina Bene,NY,7.1,2017-04-18,2:00,https://onebite.app/restaurant/cucina-bene-new-york-ny-99ee0d69/review/435ea412-d405-4277-8f86-9f6abbea59d6,0,11,1,0,1,spring,1.0,5.9,5.0,5.36,98.0,3.5,1.0, 10005
714,Underground Pizza,NY,5.9,2017-04-17,2:00,https://onebite.app/restaurant/underground-pizza-new-york-ny-6253466f/review/44b486cf-c8f4-4a97-8080-5cf327957bc2,1,17,1,0,1,spring,3.0,7.4,5.733333333333333,5.55,293.0,4.0,1.0, 10004
715,Justino's Pizzeria,NY,7.4,2017-04-14,2:00,https://onebite.app/restaurant/justinos-pizzeria-new-york-ny-519dcc55/review/16ca7915-a849-46e6-9ffe-b5cec87d9591,0,18,1,0,1,spring,2.0,1.7,4.5,5.15,140.0,3.5,1.0, 10004
716,Highline Pizza,NY,1.7,2017-04-12,2:00,https://onebite.app/restaurant/highline-pizza-new-york-ny-04e8d9b1/review/956a5190-870b-4795-a781-4b8d2152a4c8,1,14,1,0,1,spring,1.0,8.1,3.9333333333333336,5.6,141.0,4.0,1.0, 10001
717,Luigi's Gourmet Grill,NY,8.1,2017-04-11,4:00,https://onebite.app/restaurant/luigis-gourmet-grill-new-york-ny-da8be6d6/review/7273b2cf-f5b6-40bd-8679-f09561f4b0b7,0,21,1,0,1,spring,1.0,3.7,3.4333333333333336,5.279999999999999,193.0,3.5,1.0, 10019
718,Mariella Pizza,NY,3.7,2017-04-10,2:00,https://onebite.app/restaurant/mariella-pizza-new-york-ny-cdc84f36/review/982ae329-63bf-4415-9b3f-f341da7d8597,1,14,1,0,1,spring,2.0,0.0,4.8999999999999995,5.589999999999999,108.0,3.5,1.0, 10019
719,Pizza Hut,GA,0.0,2017-04-08,2:00,https://onebite.app/restaurant/pizza-hut-augusta-ga-da57fd44/review/a2d13605-cae3-42af-9ad9-ec6f94f8bca0,1,9,1,0,1,spring,3.0,6.6,6.3,6.049999999999999,9.0,3.5,1.0, 30907
720,Pizza Joint,GA,6.6,2017-04-05,2:00,https://onebite.app/restaurant/pizza-joint-augusta-ga-986cb3d7/review/b46a5afd-5056-490a-ba15-a570cc59ee84,1,11,1,0,1,spring,2.0,8.1,6.733333333333334,6.2,135.0,3.0,1.0, 30901
721,Rose's Pizza,NY,8.1,2017-04-03,2:00,https://onebite.app/restaurant/roses-pizza-new-york-ny-16b263f4/review/809c9796-90fd-47a9-8425-69dbfa3ebe04,1,12,1,0,1,spring,3.0,4.2,6.633333333333334,6.2,276.0,3.5,1.0, 10119
722,Coppola's East,NY,4.2,2017-03-31,2:00,https://onebite.app/restaurant/coppolas-east-new-york-ny-c61ec536/review/4c77aa1a-e35a-4733-b0d4-dd590a100cb1,0,14,1,0,1,spring,2.0,7.9,6.366666666666666,6.6,332.0,3.5,2.0, 10016
723,Patrizia's Pizza and Pasta,NY,7.9,2017-03-29,2:00,https://onebite.app/restaurant/patrizias-pizza-and-pasta-new-york-ny-5edc11de/review/4f4a4b53-2cc2-4e1c-adbc-dab41fc59fef,1,26,1,0,1,spring,2.0,7.8,5.8,6.609999999999999,603.0,4.0,2.0, 10016
724,XS Nightclub,NV,7.8,2017-03-27,2:00,https://onebite.app/restaurant/xs-nightclub-las-vegas-nv-96a56f8a/review/e13eb66c-d80d-4769-9950-cbb72d264292,0,12,1,0,0,spring,4.0,3.4,4.833333333333333,6.04,3257.0,4.0,3.0, 89109
725,Secret Pizza,NV,3.4,2017-03-23,2:00,https://onebite.app/restaurant/secret-pizza-las-vegas-nv-be776678/review/a592f1f0-be88-4ee7-8d7f-254456ac23ae,1,12,1,0,0,spring,2.0,6.2,5.966666666666668,6.390000000000001,4948.0,4.0,1.0, 89109
726,Slice,NY,6.2,2017-03-21,2:00,https://onebite.app/restaurant/slice-new-york-ny-3290ea29/review/8488379b-61e7-45c5-a1d7-f76c76a50f01,0,5,1,0,0,spring,1.0,4.9,5.433333333333333,5.890000000000001,378.0,3.5,1.0, 10011
727,Previti Pizza,NY,4.9,2017-03-20,2:00,https://onebite.app/restaurant/previti-pizza-new-york-ny-46b96507/review/00a43e52-f2b6-49fb-9dbb-c245998d4636,1,13,1,0,0,winter,3.0,6.8,6.5,6.2700000000000005,422.0,4.0,1.0, 10168
728,Aperitivo Pizza Bar,NY,6.8,2017-03-17,2:00,https://onebite.app/restaurant/aperitivo-pizza-bar-new-york-ny-e1d134b8/review/fd8441ca-516b-4070-a4f0-29c253015626,1,19,1,0,0,winter,2.0,4.6,6.933333333333333,6.33,1429.0,4.0,2.0, 10017
729,Don Giovanni Ristorante,NY,4.6,2017-03-15,2:00,https://onebite.app/restaurant/don-giovanni-ristorante-new-york-ny-314cc39c/review/688b1fd2-3f8f-44a3-a032-04cdf43391a0,0,23,1,0,0,winter,1.0,8.1,8.133333333333333,6.81,294.0,3.5,2.0, 10011
730,Champion Pizza,NY,8.1,2017-03-14,2:00,https://onebite.app/restaurant/champion-pizza-new-york-ny-c7b57232/review/42cccc4e-3bb3-4a5a-9214-5b97d0d3fe0a,1,14,1,0,0,winter,1.0,8.1,8.1,6.640000000000001,318.0,4.5,1.0, 10012
731,Pisa Pizza,NY,8.1,2017-03-13,2:00,https://onebite.app/restaurant/pisa-pizza-new-york-ny-9660c6cd/review/a457ac7b-674a-4ed8-8041-10b72cfeb9bd,1,10,1,0,0,winter,4.0,8.2,6.1000000000000005,6.489999999999999,24.0,4.0,1.0, 10003
732,Brunetti Pizza,NY,8.2,2017-03-09,1:00,https://onebite.app/restaurant/brunetti-pizza-new-york-ny-05b6cb1b/review/e3692998-165d-42f8-a9f0-35b5556e4902,1,14,1,0,0,winter,1.0,8.0,5.666666666666667,6.1,292.0,4.5,2.0, 10014
733,Grimaldi's Pizzeria,NY,8.0,2017-03-08,1:00,https://onebite.app/restaurant/grimaldis-pizzeria-brooklyn-ny-6acf564f/review/2889efda-40bd-4eab-abda-b1775edacea2,0,19,1,0,0,winter,1.0,2.1,3.4,6.079999999999999,4607.0,3.5,2.0, 11201
734,Pizza Mercato,NY,2.1,2017-03-07,1:00,https://onebite.app/restaurant/pizza-mercato-new-york-ny-2d846662/review/fa6e5dbe-a900-447f-abad-1ccee3c1d87b,1,13,1,0,0,winter,1.0,6.9,5.599999999999999,6.599999999999999,164.0,3.5,1.0, 10003
735,Juliana's Pizza,NY,6.9,2017-03-06,1:00,https://onebite.app/restaurant/julianas-pizza-brooklyn-ny-e71fa103/review/51747601-883a-4e12-aee3-28e5ce8be0f2,1,15,1,0,0,winter,3.0,1.2,5.766666666666666,6.659999999999999,2209.0,4.5,2.0, 11201
736,Fox's Pizza Den,WV,1.2,2017-03-03,1:00,https://onebite.app/restaurant/foxs-pizza-den-charleston-wv-d5aa4a68/review/46336043-f33f-4e28-a458-7599fa4d2e62,1,15,1,0,0,winter,1.0,8.7,8.5,7.269999999999999,11.0,4.5,2.0, 25311
737,Ignazio's,NY,8.7,2017-03-02,1:00,https://onebite.app/restaurant/ignazios-brooklyn-ny-c37255d5/review/54b1e7ea-84ae-4f1e-962c-ebd79821f9db,0,9,1,0,0,winter,1.0,7.4,7.733333333333334,7.029999999999999,519.0,3.5,2.0, 11201
738,L & B Spumoni Gardens,NY,7.4,2017-03-01,1:00,https://onebite.app/restaurant/l-and-b-spumoni-gardens-brooklyn-ny-197f4c96/review/2cd24cc6-7df2-47b5-b43c-e0b4e312bcac,0,21,1,0,0,winter,1.0,9.4,7.466666666666666,7.01,3805.0,4.0,1.0, 11223
739,Di Fara Pizza,NY,9.4,2017-02-28,1:00,https://onebite.app/restaurant/di-fara-pizza-brooklyn-ny-0961ba29/review/85b30820-d917-4e5e-be27-c62e7f5d2b94,1,13,1,0,0,winter,1.0,6.4,5.766666666666667,6.589999999999999,3497.0,4.0,2.0, 11230
740,Belmora Pizza & Restaurant,NY,6.4,2017-02-27,1:00,https://onebite.app/restaurant/belmora-pizza-and-restaurant-new-york-ny-8d7c3fec/review/800a670a-93f3-4bd5-bf9d-8f3eb94ca1c5,1,26,1,0,0,winter,4.0,6.6,6.233333333333333,6.609999999999999,68.0,2.5,1.0, 10022
741,Pizza By Certé,NY,6.6,2017-02-23,1:00,https://onebite.app/restaurant/pizza-by-certe-new-york-ny-5ff53d91/review/c8523149-457b-47b7-887d-208b775f6ac7,1,14,1,0,0,winter,1.0,4.3,6.466666666666666,6.459999999999999,431.0,4.0,1.0, 10019
742,My Pie Pizzeria Romana,NY,4.3,2017-02-22,1:00,https://onebite.app/restaurant/my-pie-pizzeria-romana-new-york-ny-ec4a739f/review/8e0d7977-5642-4a58-9551-83bd32643d1a,0,22,1,0,0,winter,7.0,7.8,7.533333333333334,6.7200000000000015,752.0,4.5,1.0, 10022
743,Pizza Da Solo,NY,7.8,2017-02-15,1:00,https://onebite.app/restaurant/pizza-da-solo-new-york-ny-6db398d9/review/a4e57f52-d5ec-4cf3-8161-714f59d8d8e2,1,13,1,1,0,winter,1.0,7.3,7.366666666666667,6.780000000000001,179.0,3.0,2.0, 10022
744,Teresa's Brick Oven Pizza & Cafe,NY,7.3,2017-02-14,1:00,https://onebite.app/restaurant/teresas-brick-oven-pizza-and-cafe-new-york-ny-37d13d6a/review/6ca29bea-9cba-4a24-99e1-ed14b10cd315,1,32,1,1,0,winter,1.0,7.5,7.033333333333334,6.67,108.0,3.0,1.0, 10019
745,Royal Pizza,NY,7.5,2017-02-13,1:00,https://onebite.app/restaurant/royal-pizza-new-york-ny-f9b09014/review/7adb2ae2-96c8-4a07-819e-95de45f5a333,1,11,1,1,0,winter,4.0,7.3,6.933333333333334,6.4,113.0,3.5,1.0, 10016
746,Harry's Italian Pizza Bar,NY,7.3,2017-02-09,1:00,https://onebite.app/restaurant/harrys-italian-pizza-bar-new-york-ny-1998fbce/review/2749658c-a331-418f-ae27-87be157d5705,1,25,1,1,0,winter,1.0,6.3,6.233333333333333,6.6,136.0,3.5,1.0, 10112
747,Kiss My Slice,NY,6.3,2017-02-08,1:00,https://onebite.app/restaurant/kiss-my-slice-new-york-ny-14e9cc8f/review/27fac1bb-0ec5-4b1b-b5db-fe19b0a05723,0,13,1,1,0,winter,12.0,7.2,6.333333333333333,6.55,230.0,4.0,1.0, 10018
748,Sparky's Pizzeria and Grill,TN,7.2,2017-01-27,1:00,https://onebite.app/restaurant/sparkys-pizzeria-and-grill-jackson-tn-99136ced/review/a5a23a1d-5532-4cc1-988a-e5bfd7abaa40,0,27,1,1,0,winter,1.0,5.2,5.633333333333333,6.639999999999999,15.0,3.5,2.0, 38305
749,D Napoli Pizza,NY,5.2,2017-01-26,1:00,https://onebite.app/restaurant/d-napoli-pizza-new-york-ny-2159127c/review/f242282f-7cd5-4d7f-9828-90302668ca9d,1,14,1,1,0,winter,2.0,6.6,6.2,6.76,41.0,3.5,1.0, 10022
750,Cassiano's Pizza,NY,6.6,2017-01-24,1:00,https://onebite.app/restaurant/cassianos-pizza-new-york-ny-5aed8167/review/b64f8816-c09e-473d-aaf4-5e6df25cb0f7,1,16,1,1,0,winter,1.0,5.1,6.8,6.69,114.0,3.0,1.0, 10022
751,Uncle Paul's Pizza,NY,5.1,2017-01-23,1:00,https://onebite.app/restaurant/uncle-pauls-pizza-new-york-ny-e2ff98a7/review/27670be6-a52b-43a4-b9cd-964962660079,1,18,1,1,0,winter,3.0,6.9,7.166666666666667,6.6899999999999995,364.0,3.5,2.0, 10017
752,Gotham Pizza,NY,6.9,2017-01-20,1:00,https://onebite.app/restaurant/gotham-pizza-new-york-ny-c171de36/review/4f1953b9-2887-4eb5-91ea-6b3eaeb4d8a5,1,12,1,1,0,winter,1.0,8.4,6.466666666666668,6.720000000000001,161.0,3.5,1.0, 10011
753,Luigi's Pizza,NY,8.4,2017-01-19,1:00,https://onebite.app/restaurant/luigis-pizza-new-york-ny-7105d6b2/review/3b30c7b0-6294-49cb-86e8-c59e35f20b9f,1,13,1,1,0,winter,1.0,6.2,6.766666666666667,6.300000000000001,193.0,3.5,1.0, 10019
754,Giuseppe's Pizza,NY,6.2,2017-01-18,1:00,https://onebite.app/restaurant/giuseppes-pizza-new-york-ny-3d813d6f/review/a5940803-7a13-43af-be64-476845ed21d3,1,16,1,1,0,winter,1.0,4.8,6.633333333333334,6.460000000000001,20.0,3.5,1.0, 10016
755,Pazza Notte,NY,4.8,2017-01-17,1:00,https://onebite.app/restaurant/pazza-notte-new-york-ny-36fdcc45/review/45435ede-e011-4f12-92ca-bcfb791fa9d0,0,11,1,1,0,winter,1.0,9.3,7.733333333333334,5.98,799.0,4.0,2.0, 10019
756,Angelo's Coal Oven Pizzeria,NY,9.3,2017-01-16,1:00,https://onebite.app/restaurant/angelos-coal-oven-pizzeria-new-york-ny-05db77be/review/eadfcd2c-07c1-49cf-91b7-bceaaf1738bd,0,27,1,1,0,winter,3.0,5.8,6.766666666666666,5.82,884.0,4.0,2.0, 10019
757,Bella Vita Pizzeria,NY,5.8,2017-01-13,1:00,https://onebite.app/restaurant/bella-vita-pizzeria-new-york-ny-f70754da/review/1b173402-ce52-4e43-8a35-3eabb25303ec,0,19,1,1,0,winter,1.0,8.1,6.8,6.1000000000000005,548.0,3.0,2.0, 10019
758,PizzArte,NY,8.1,2017-01-12,1:00,https://onebite.app/restaurant/pizzarte-new-york-ny-58211c86/review/63b9e9dc-d2f4-4bf5-9f35-9cad09e7a4bc,1,8,1,1,0,winter,1.0,6.4,5.8,5.9799999999999995,1093.0,4.0,2.0, 10019
759,Pizzeria Trentatre,NY,6.4,2017-01-11,1:00,https://onebite.app/restaurant/pizzeria-trentatre-new-york-ny-4fc0fe4b/review/68204d32-9029-413b-9f1a-1e371f7fb4d8,0,18,1,1,0,winter,1.0,5.9,6.066666666666666,6.119999999999999,118.0,4.5,1.0, 10016
760,Little Gio's Pizza,NY,5.9,2017-01-10,1:00,https://onebite.app/restaurant/little-gios-pizza-new-york-ny-bdc1d48d/review/713cce84-b855-4e6a-9694-58ec2ba29d55,1,18,1,1,0,winter,1.0,5.1,5.5,6.43,33.0,3.5,1.0, 10009
761,Rosario's Pizza,NY,5.1,2017-01-09,1:00,https://onebite.app/restaurant/rosarios-pizza-new-york-ny-2ed9ef80/review/b1717088-5665-4954-b4fe-2115125cb378,1,15,1,1,0,winter,3.0,7.2,6.3999999999999995,6.199999999999999,279.0,3.5,1.0, 10002
762,Proto's Pizza,NY,7.2,2017-01-06,1:00,https://onebite.app/restaurant/protos-pizza-new-york-ny-ddeca4d2/review/35a2a3b0-de71-4760-9342-3e6426ef0faf,1,13,1,1,0,winter,1.0,4.2,4.0,6.159999999999998,100.0,4.0,1.0, 10003
763,Pizza Italia,NY,4.2,2017-01-05,1:00,https://onebite.app/restaurant/pizza-italia-new-york-ny-5516a201/review/52006dbf-15dd-478b-8fbb-2848433b9b00,1,12,1,1,0,winter,1.0,7.8,5.166666666666667,6.159999999999999,223.0,4.0,1.0, 10011
764,Joe's Pizza,NY,7.8,2017-01-04,12:0,https://onebite.app/restaurant/joes-pizza-new-york-ny-150047e0/review/d7ec4308-8f4e-42e7-9997-a228fafc4238,1,11,1,1,0,winter,1.0,0.0,5.433333333333334,6.17,2556.0,4.0,1.0, 10011
765,Café Muse,NY,0.0,2017-01-03,1:00,https://onebite.app/restaurant/cafe-muse-new-york-ny-691ec2b7/review/660e9a8e-68e8-4518-a7a9-41c6874356e6,0,9,1,1,0,winter,12.0,7.7,7.733333333333334,6.659999999999999,154.0,4.5,1.0, 10001
766,Mike's Pizza,NY,7.7,2016-12-22,1:00,https://onebite.app/restaurant/mikes-pizza-new-york-ny-487a1b04/review/f1e1dfdc-7b92-464d-9500-2e7de662f0fe,1,12,1,1,0,winter,1.0,8.6,7.766666666666667,6.51,97.0,3.5,1.0, 10010
767,Prince Street Pizza,NY,8.6,2016-12-21,1:00,https://onebite.app/restaurant/prince-street-pizza-new-york-ny-7b97c660/review/bcd19cf4-3ecc-4cfd-91c3-70e90e574976,1,19,1,1,0,winter,1.0,6.9,7.8999999999999995,6.39,3616.0,4.5,1.0, 10012
768,Nick's Pizza Bar,NY,6.9,2016-12-20,1:00,https://onebite.app/restaurant/nicks-pizza-bar-new-york-ny-3139cce3/review/0eff15a4-5585-4396-9cb3-bd7841f2f6ed,1,16,1,1,0,fall,1.0,7.8,6.533333333333334,6.279999999999999,752.0,3.5,2.0, 10016
769,La Bellezza,NY,7.8,2016-12-19,1:00,https://onebite.app/restaurant/la-bellezza-new-york-ny-ca1374f0/review/05d8aaca-e5ae-4200-bdd2-b86e13c394d8,0,11,1,1,0,fall,3.0,9.0,6.2,6.12,269.0,4.0,1.0, 10017
770,Denino's Greenwich Village,NY,9.0,2016-12-16,1:00,https://onebite.app/restaurant/deninos-greenwich-village-new-york-ny-c4f9532c/review/657add5b-31cf-408e-a78f-961e15b1034d,0,26,1,1,0,fall,1.0,2.8,4.6000000000000005,5.840000000000001,202.0,4.0,2.0, 10012
771,Rocky's Number II,NY,2.8,2016-12-15,1:00,https://onebite.app/restaurant/rockys-number-ii-new-york-ny-c0b1c1c7/review/55b803d5-aec2-46b7-b774-25bc4c4214aa,0,17,1,1,0,fall,1.0,6.8,6.3,6.3,306.0,3.5,1.0, 10016
772,Garlic New York Pizza Bar,NY,6.8,2016-12-14,1:00,https://onebite.app/restaurant/garlic-new-york-pizza-bar-new-york-ny-1e169946/review/c32d24d3-d6b5-41a6-a306-16d8f54632bd,1,25,1,1,0,fall,1.0,4.2,5.666666666666667,6.3,431.0,3.5,1.0, 10016
773,Pronto Pizza,NY,4.2,2016-12-13,1:00,https://onebite.app/restaurant/pronto-pizza-new-york-ny-b90905d8/review/3d18969f-3485-4ab9-9e91-c52c7038dfed,1,12,1,1,0,fall,1.0,7.9,6.333333333333333,6.6899999999999995,61.0,3.0,1.0, 10036
774,Artichoke Basille's Pizza,NY,7.9,2016-12-12,1:00,https://onebite.app/restaurant/artichoke-basilles-pizza-new-york-ny-3d83e92b/review/530e00f7-dd5f-4468-ae17-6f8716361920,1,25,1,1,0,fall,3.0,4.9,6.166666666666667,6.640000000000001,3965.0,4.0,1.0, 10011
775,Gaslight Pizzeria,NY,4.9,2016-12-09,1:00,https://onebite.app/restaurant/gaslight-pizzeria-new-york-ny-0e270d4b/review/f887b508-9322-4333-8de9-80575d8f4c5d,0,17,1,1,0,fall,1.0,6.2,6.466666666666668,6.63,4607.0,3.5,2.0, 10014
776,Stella's Pizza,NY,6.2,2016-12-08,1:00,https://onebite.app/restaurant/stellas-pizza-new-york-ny-3ffc7236/review/cad4bf30-90e4-4743-acdd-ebe2f7265582,1,14,1,1,0,fall,1.0,7.4,6.466666666666666,6.719999999999999,131.0,3.0,1.0, 10011
777,Filaga Pizzeria,NY,7.4,2016-12-07,1:00,https://onebite.app/restaurant/filaga-pizzeria-new-york-ny-dc367dcd/review/0c0ba5c1-b87b-47ae-8bd6-cfb9408840b0,0,15,1,1,0,fall,1.0,5.8,6.066666666666666,6.3,86.0,3.5,1.0, 10011
778,Abitino's Pizzeria,NY,5.8,2016-12-06,1:00,https://onebite.app/restaurant/abitinos-pizzeria-new-york-ny-0680291c/review/02e719a7-c673-4862-938f-6cfb18bbc1e2,0,18,1,1,0,fall,1.0,6.2,6.6000000000000005,6.4799999999999995,135.0,3.0,2.0, 10018
779,Lombardi's Pizza,NY,6.2,2016-12-05,1:00,https://onebite.app/restaurant/lombardis-pizza-new-york-ny-a89a90ea/review/647054bb-344b-4c8a-b950-1c4e30d51a82,1,16,1,1,0,fall,4.0,6.2,6.800000000000001,5.86,6109.0,4.0,2.0, 10012
780,Famous Original Ray's Pizza,NY,6.2,2016-12-01,1:00,https://onebite.app/restaurant/famous-original-rays-pizza-new-york-ny-6377a83f/review/ef43bfdb-54a2-4f62-95a4-1dcd00e3b8b8,1,27,1,1,0,fall,1.0,7.4,7.433333333333333,5.9799999999999995,123.0,3.0,1.0, 10011
781,Cavallo's Pizzeria,NY,7.4,2016-11-30,1:00,https://onebite.app/restaurant/cavallos-pizzeria-new-york-ny-25fab051/review/54d96f09-c0ec-498f-9207-6116dcbf6910,0,18,1,1,0,fall,1.0,6.8,7.433333333333333,6.17,99.0,4.0,1.0, 10001
782,Obicà Mozzarella Bar Pizza e Cucina,NY,6.8,2016-11-29,1:00,https://onebite.app/restaurant/obica-mozzarella-bar-pizza-e-cucina-new-york-ny-fda425b1/review/90bdc0b1-06ac-431a-885f-84058fb987ca,1,35,1,1,0,fall,1.0,8.1,6.766666666666667,6.31,447.0,4.0,2.0, 10010
783,Lunetta Pizza & Restaurant,NY,8.1,2016-11-28,1:00,https://onebite.app/restaurant/lunetta-pizza-and-restaurant-new-york-ny-91673e35/review/2f1752fa-aaf8-4a68-9d3c-2ae063ef177d,1,26,1,1,0,fall,0.0,7.4,6.433333333333333,5.89,134.0,3.0,1.0, 10010
785,99 Cent Best & Fresh Pizza,NY,4.8,2016-11-18,1:00,https://onebite.app/restaurant/99-cent-best-and-fresh-pizza-new-york-ny-037e9099/review/6f6fd131-d63f-4efd-ab60-aec8c4196f40,1,26,1,1,0,fall,1.0,7.1,5.966666666666666,6.01,30.0,3.5,1.0, 10001
786,Dirty Water Dough,MA,7.1,2016-11-17,1:00,https://onebite.app/restaurant/dirty-water-dough-boston-ma-9fba1168/review/fcff0d7f-8ada-4d43-8811-c64294b94dcb,0,17,1,1,0,fall,1.0,3.2,3.6,6.14,454.0,4.0,1.0, 02116
787,Ribalta Pizza,NY,3.2,2016-11-16,1:00,https://onebite.app/restaurant/ribalta-pizza-new-york-ny-cf21990c/review/5b31fabb-7eba-4cfc-82ef-bd23a519ef15,1,13,1,1,0,fall,1.0,7.6,5.0,6.4399999999999995,563.0,4.0,2.0, 10003
788,Pie By The Pound,NY,7.6,2016-11-15,1:00,https://onebite.app/restaurant/pie-by-the-pound-new-york-ny-444954ab/review/52368062-6c78-426c-9de0-73b5f91b67f5,0,16,1,1,0,fall,1.0,0.0,5.566666666666667,6.37,754.0,4.5,1.0, 10003
789,Blaze Fast Fire'd Pizza,CA,0.0,2016-11-14,1:00,https://onebite.app/restaurant/blaze-fast-fired-pizza-los-angeles-ca-3329fc67/review/7438681e-97a8-47ab-9c80-ce395cd05450,1,23,1,1,0,fall,3.0,7.4,8.3,7.029999999999999,33.0,3.0,2.0, 90015
790,Ciro's Pizzeria & Beerhouse,CA,7.4,2016-11-11,1:00,https://onebite.app/restaurant/ciros-pizzeria-and-beerhouse-san-diego-ca-3cb91c9a/review/e67123d6-8ad8-4f5f-81ba-b478e9be0cee,0,27,1,1,0,fall,2.0,9.3,7.133333333333333,7.07,777.0,3.5,1.0, 92101
791,John's of Bleecker Street,NY,9.3,2016-11-09,1:00,https://onebite.app/restaurant/johns-of-bleecker-street-new-york-ny-bfdeea60/review/0826c5be-81e3-441c-b261-66dfaacb9ae9,0,25,1,1,0,fall,1.0,8.2,5.833333333333333,6.279999999999999,2033.0,4.0,2.0, 10014
792,Brick Oven Pizza 33,NY,8.2,2016-11-08,1:00,https://onebite.app/restaurant/brick-oven-pizza-33-new-york-ny-975f8a96/review/2b5b1493-63dd-4fd5-b5e5-85fba81b9491,1,19,1,1,0,fall,0.0,3.9,5.766666666666667,6.25,308.0,3.0,1.0, 10016
793,Libretto's Pizzeria,NY,3.9,2016-11-08,1:00,https://onebite.app/restaurant/librettos-pizzeria-new-york-ny-5c9ee037/review/bd3a7d98-10e6-4291-9aad-83f612a67454,0,19,1,1,0,fall,1.0,5.4,7.266666666666667,6.539999999999999,184.0,3.5,1.0, 10016
